#{"t_start": 1767787310.158633, "env_id": "None"}
r,l,t
6.205716,110,7373.300603
19.832643,92,7374.590658
40.555704,58,7375.522357
10.378936,106,7376.980316
48.66578,30,7377.607032
39.309241,59,7378.54075
46.265438,50,7379.296559
38.141534,62,7380.264261
41.211566,57,7381.184166
41.559614,54,7382.070406
39.101476,68,7383.003441
44.400363,43,7383.765538
-120.386032,223,7386.522264
-1.702544,117,7388.08561
40.86106,55,7388.978434
35.633024,72,7390.058354
10.760066,95,7396.693257
17.223554,96,7397.972104
41.259837,56,7398.775875
21.561489,82,7399.858035
-46.525769,149,7401.659633
-121.665777,209,7404.185608
23.343817,88,7405.430685
24.860092,77,7406.56484
19.928143,81,7407.7395
10.347491,102,7409.139087
46.182839,51,7410.031136
51.574424,31,7410.689131
-0.491342,113,7412.158784
11.36728,100,7413.530151
8.225453,111,7415.012181
-57.865821,184,7417.31746
11.131384,102,7418.714979
-56.678331,194,7421.092929
-51.40046,179,7423.239735
19.497713,92,7424.41273
-9.929345,130,7426.12212
21.391311,88,7427.276158
16.05991,94,7428.581463
-38.320291,145,7430.360314
3.344105,110,7431.879696
44.435208,49,7432.720969
37.403523,62,7433.708156
-59.258475,176,7435.884715
36.656663,63,7436.765883
29.584361,77,7437.911288
-32.774382,145,7439.805839
10.712964,103,7441.211658
43.763773,43,7441.875949
26.637008,82,7442.960896
-1.703547,120,7444.446615
20.799444,89,7445.703729
-40.222265,147,7447.65135
-16.307539,142,7449.382941
17.458878,94,7450.728884
44.737005,45,7451.544513
-29.477789,140,7453.364881
29.717921,78,7454.55587
37.95439,60,7455.41826
16.554406,95,7456.695556
11.035959,105,7458.043838
11.118521,99,7459.40412
19.522995,91,7460.718946
45.528579,46,7461.436854
43.980685,50,7462.283521
36.042454,67,7463.302089
11.018024,172,7465.457485
6.913642,107,7466.913337
2.543181,109,7468.392905
32.059927,74,7469.478512
37.573237,60,7470.328796
22.52369,88,7471.57883
43.915406,47,7472.388242
-43.113375,153,7474.288598
7.758498,107,7475.750126
28.283135,80,7476.947606
13.921339,100,7478.335958
22.598945,108,7479.787782
-12.87262,126,7481.365589
-1.877784,113,7482.797694
2.887632,108,7484.168722
-14.380723,132,7485.88602
-8.204722,119,7487.470239
21.804132,86,7488.705408
-5.055103,133,7490.435858
-8.004284,128,7492.156132
44.995523,48,7492.872926
-13.302372,128,7494.452827
-3.007296,117,7496.008994
28.431537,83,7497.229838
23.769005,92,7498.456348
51.773758,29,7499.095966
17.602465,89,7500.367354
45.930692,93,7501.654854
51.584294,18,7502.061163
1.840838,114,7503.523086
43.872717,46,7504.35877
10.791757,96,7505.689008
32.437456,71,7506.753025
29.176485,68,7507.783665
42.789701,50,7508.636472
32.97858,69,7509.680155
-2.894959,125,7511.316459
19.695142,95,7512.560268
23.772966,80,7513.768493
21.359478,91,7514.96454
36.980175,63,7515.955091
5.396412,110,7517.349771
1.216341,115,7518.902568
35.548249,69,7519.948129
52.902105,21,7520.376548
3.390102,113,7521.892408
-9.656263,148,7523.728336
28.888891,77,7524.774415
43.526764,52,7525.536732
-20.604469,125,7527.11175
45.84261,48,7527.872166
29.090464,76,7528.982148
27.14759,75,7529.989681
-20.7731,131,7531.686755
0.888932,114,7533.177067
51.452628,30,7533.6982
45.784955,41,7534.442049
0.702677,118,7536.011066
-5.536075,115,7537.535594
30.47163,80,7538.690027
21.922653,89,7539.846267
16.482366,91,7541.124055
-35.740398,148,7542.952752
33.575404,67,7543.957259
31.42612,70,7544.996181
16.072725,98,7546.356023
13.82587,97,7547.716985
24.860712,84,7548.956974
-17.54774,137,7550.732285
-28.027493,146,7552.579635
33.125652,68,7553.617835
36.704918,64,7554.607188
26.569206,76,7555.715459
31.227392,74,7556.69084
-29.711413,140,7558.443694
35.346202,53,7559.207259
2.752916,112,7560.703591
13.877887,104,7562.106086
41.86371,52,7562.852875
46.595242,41,7563.590034
51.597794,12,7564.02938
31.043281,77,7565.034524
-10.280329,122,7566.502341
51.455009,30,7567.018522
47.270151,40,7567.636133
30.580439,82,7568.79602
21.03156,90,7570.059318
20.554478,88,7571.305877
30.126596,77,7572.409918
4.41706,106,7574.012912
-117.210203,240,7576.874904
41.166242,57,7577.789516
-14.515944,127,7579.46646
5.048957,114,7580.964287
53.210492,12,7581.41043
21.847431,91,7582.715508
-7.538516,124,7584.337605
37.76655,67,7585.373427
-13.587315,129,7587.0738
46.962125,37,7587.772539
24.021547,84,7588.862435
42.119605,61,7589.719246
46.613203,38,7590.437221
-9.452517,133,7592.138157
-25.888256,139,7593.797706
30.133666,77,7594.937617
11.378812,101,7596.308363
49.313077,35,7596.881207
35.002836,69,7597.823552
31.217505,78,7598.947137
41.277858,55,7599.824505
18.354382,88,7601.050455
-224.282401,275,7604.207657
-43.133914,156,7606.16557
20.383506,91,7607.431931
42.702433,50,7608.268404
18.002148,92,7609.442741
26.231097,84,7610.633134
16.306339,97,7611.96175
32.988332,75,7613.054816
28.759502,74,7614.043595
1.092848,111,7615.473
-72.370111,181,7617.595715
2.548696,112,7618.9739
34.433348,66,7619.990768
-16.612578,130,7621.559667
42.619557,51,7622.401819
16.052515,95,7623.696793
40.003811,60,7624.537425
-17.871707,130,7626.23104
-36.744791,144,7628.104697
25.294075,85,7629.302368
8.990379,106,7630.767942
51.007211,30,7631.412837
-38.656976,147,7633.305919
-1.888765,120,7634.775824
16.376829,99,7636.133934
17.605477,94,7637.323101
-12.500659,128,7638.918945
-37.156117,143,7640.748794
36.713794,65,7641.746529
-25.510201,149,7643.622761
-0.091061,120,7645.10318
29.605762,74,7646.200774
23.360921,76,7647.317484
16.689706,93,7648.523371
36.663546,62,7649.512657
23.727359,83,7650.696177
50.332913,10,7651.113943
19.566092,86,7652.235458
19.380502,91,7653.504018
12.485683,101,7654.866961
36.597027,66,7655.86821
33.487073,70,7656.9465
-35.819403,143,7658.709744
4.815652,136,7660.500674
53.392561,17,7660.98654
45.976981,49,7661.81474
4.39816,106,7663.302399
4.202472,110,7664.77178
26.441932,81,7665.937902
42.481462,58,7666.893326
15.586283,102,7668.27747
3.327907,126,7675.759309
36.737411,61,7676.73964
48.960034,29,7677.343518
33.449416,67,7678.360353
-60.452204,168,7680.329928
-0.059822,111,7681.832093
20.23877,88,7683.090929
-10.626285,131,7684.710586
38.296534,61,7685.65029
-781.935395,400,7690.407696
34.108769,67,7691.336736
35.275485,69,7692.377023
39.992581,59,7693.334808
-7.212987,180,7695.561857
32.999684,67,7696.590436
-17.23814,129,7698.154147
35.51196,68,7699.070635
26.303106,77,7700.092781
13.171708,102,7701.377888
-50.906581,154,7703.33424
34.507883,72,7704.299897
2.671515,110,7705.768172
12.204465,110,7707.24939
-39.486151,148,7709.149409
15.729284,94,7710.435994
11.217366,112,7711.971825
34.440366,70,7713.063043
15.004625,102,7714.472154
-5.544567,124,7716.089312
-33.14594,144,7717.837462
44.93859,45,7718.517672
14.113033,100,7719.911561
26.274867,80,7721.151308
45.272252,46,7721.944618
15.162422,93,7723.2397
-30.147145,140,7725.064895
11.264197,93,7726.351652
34.926582,69,7727.395591
18.525209,94,7728.68887
16.154933,96,7729.924181
36.648043,67,7730.93238
39.226144,54,7731.715499
-6.160882,123,7733.234749
25.88301,73,7734.208056
52.017708,21,7734.733199
18.270892,94,7735.935799
-17.210106,127,7737.586854
16.736545,97,7738.924865
-37.3265,171,7741.070372
21.623659,82,7742.163318
26.510859,80,7743.330975
-594.450705,400,7747.802473
50.950714,30,7748.42696
-5.446887,136,7750.087245
-1.096754,114,7751.630774
24.002176,86,7752.776748
35.067639,69,7753.830575
-49.374806,158,7755.728735
30.579801,71,7756.796897
29.944635,78,7757.958308
7.045107,109,7759.44684
22.783535,84,7760.539551
42.297277,52,7761.397617
7.810244,105,7762.83302
-44.719213,152,7764.657453
-50.070129,162,7766.687036
-111.561522,212,7769.194629
6.746916,108,7770.64613
46.793264,40,7771.377964
28.823169,79,7772.525597
-15.892795,128,7774.19432
-0.252697,113,7775.696784
30.063803,121,7777.338933
20.819808,98,7778.619595
-13.562634,161,7780.605289
17.420711,94,7781.955307
51.612458,28,7782.581932
-0.599285,116,7784.146936
35.181187,70,7785.194037
36.689777,70,7786.260532
31.497175,71,7787.327361
23.207497,87,7788.452489
48.829872,28,7789.061227
41.789918,59,7790.005189
8.542839,109,7791.462691
33.537732,63,7792.446875
47.60164,45,7793.258673
-10.974123,133,7795.07774
36.218608,62,7796.097539
26.04806,73,7797.067955
-0.128904,119,7798.65717
25.59042,84,7799.84903
27.36737,77,7800.865412
50.716623,25,7801.338302
13.887289,105,7802.741869
50.739194,15,7803.212152
22.332688,91,7804.377141
25.154374,101,7805.750553
10.653559,102,7807.038341
31.412985,69,7808.079197
13.342022,101,7809.476263
31.728371,70,7810.571197
25.133999,84,7811.768638
50.443997,16,7812.249288
19.616603,92,7813.424231
2.471349,108,7814.895683
45.626853,48,7815.614798
17.914341,92,7816.8366
-19.113115,132,7818.446653
42.576444,49,7819.174986
33.784046,71,7820.237811
27.463527,77,7821.378922
-34.205378,145,7823.205935
44.173905,50,7824.037202
-2.488149,117,7825.470835
29.759675,78,7826.600505
46.984949,45,7827.372773
6.120571,106,7828.800218
28.143586,75,7829.891293
10.664059,102,7831.278282
44.799808,46,7831.962169
5.824576,109,7833.420661
31.452773,73,7834.500494
12.016738,101,7835.788976
16.392937,171,7838.020343
31.138116,74,7839.121929
2.130363,115,7840.608467
18.000338,86,7841.851609
-0.965452,114,7843.395707
22.368911,85,7844.598772
-9.492639,126,7846.245599
-4.07188,114,7847.797544
37.272808,67,7848.716767
23.594291,85,7849.818351
29.47549,80,7850.973327
16.525385,96,7852.307916
41.051732,52,7853.100385
30.198739,77,7854.243228
-81.176371,195,7856.638078
45.715714,48,7857.349622
25.26197,80,7858.489691
49.301339,29,7859.108662
26.547228,87,7860.230211
38.97644,58,7861.145601
3.908353,109,7862.496189
22.509259,86,7863.607105
28.209863,76,7864.719243
-96.692725,194,7867.011942
48.878618,36,7867.694624
22.331221,91,7868.866038
41.229907,53,7869.729943
49.479882,37,7870.429216
51.746446,20,7870.949609
25.962003,88,7872.196093
52.536046,27,7872.80002
39.73358,60,7873.672883
-36.327837,138,7875.429029
29.204994,70,7876.478956
33.047586,74,7877.569308
10.595263,108,7879.017637
34.103371,70,7879.959385
31.983448,72,7881.050989
36.807812,60,7881.994294
21.732806,88,7883.23075
-7.764876,119,7884.816602
19.358596,106,7886.148847
25.812343,84,7887.26375
39.813457,58,7888.185066
-136.658817,237,7891.046261
-30.900712,147,7892.815001
-3.849441,122,7894.43134
41.445796,57,7895.259506
9.328261,153,7897.235313
24.962501,90,7898.494622
45.043159,49,7899.243162
44.927228,45,7900.041514
14.802172,94,7901.348681
19.368708,93,7902.54386
3.523633,109,7903.913448
4.804438,118,7905.475636
28.342512,81,7906.645105
38.909127,62,7907.522578
9.919401,106,7908.938293
36.337034,68,7909.853365
12.153238,100,7911.231102
-4.704506,136,7912.872665
46.986726,44,7913.640384
-42.315175,149,7915.505372
7.599802,106,7916.872336
-25.24609,142,7918.697898
-2.496818,119,7920.27277
-31.780799,141,7922.104521
40.437535,54,7922.902104
42.873086,50,7923.750347
-15.350556,121,7925.403967
29.800157,77,7926.528233
4.627498,108,7927.990058
13.496307,93,7929.281406
18.717441,80,7930.347915
27.809217,79,7931.49711
29.51327,84,7932.688056
2.738629,113,7934.208139
-6.921565,121,7935.733052
-111.68935,206,7938.228902
28.327154,80,7939.379884
33.512196,72,7940.340584
-6.636162,120,7941.932155
9.088293,103,7943.317749
-73.666384,174,7945.481199
-2.203818,146,7951.997228
18.62177,81,7953.262411
46.921885,35,7953.953285
24.748352,86,7955.172394
27.899773,73,7956.264145
-2.868117,117,7957.900238
31.674037,71,7958.953567
37.405065,66,7959.959194
35.656043,75,7960.975332
48.890288,39,7961.624576
26.11875,89,7962.768053
49.239981,26,7963.35267
19.733597,92,7964.540045
-18.350775,132,7966.285433
51.059104,17,7966.777923
50.725787,32,7967.425476
28.159224,81,7968.669534
7.970464,105,7970.0951
-20.81358,135,7971.834643
7.373112,106,7973.263374
21.071549,94,7974.583472
45.830372,44,7975.253218
53.241331,19,7975.664821
10.366744,107,7977.030673
35.394859,69,7978.098482
1.701512,112,7979.597061
39.527916,56,7980.503161
47.01403,40,7981.143405
22.659978,87,7982.391395
39.711111,57,7983.323514
-1.664872,116,7984.96066
-23.319261,140,7986.67977
42.223094,58,7987.597319
-10.751647,126,7989.276229
42.295723,55,7990.173472
-102.960176,201,7992.619491
-6.331396,123,7994.256625
3.163986,115,7995.758381
23.456613,84,7996.966692
25.884296,86,7998.111472
47.305297,36,7998.73829
-12.570457,127,8000.288125
38.028759,63,8001.163346
21.399629,80,8002.314842
15.272627,94,8003.627168
20.377989,89,8004.776884
46.07246,49,8005.61055
3.550872,110,8007.110636
46.237443,41,8007.750973
27.175944,78,8008.880738
23.008258,96,8010.207719
33.070696,73,8011.184084
-1.630764,112,8012.718816
-49.083095,151,8014.622175
-40.95139,159,8016.640707
49.481885,31,8017.178372
11.928672,103,8018.600584
4.915016,111,8020.144763
6.688921,108,8021.512068
52.846763,22,8022.059723
42.113223,52,8022.924093
30.990774,77,8024.045112
32.630602,74,8025.195229
3.951084,94,8026.505188
52.864726,18,8026.908238
36.487405,64,8027.789353
27.717709,79,8028.925772
10.458229,103,8030.230442
-15.637752,134,8031.866489
47.032944,36,8032.55236
39.262735,58,8033.475749
-69.160992,175,8035.644533
16.829989,91,8036.990096
40.289255,53,8037.822622
23.826377,76,8038.985662
35.210823,67,8040.054858
-1.972879,115,8041.508063
40.756077,58,8042.437252
36.569533,62,8043.41467
-62.658053,162,8045.511529
46.32129,38,8046.145565
-32.870429,151,8047.969012
-16.905,134,8049.779673
-8.201085,124,8051.338982
9.274782,105,8052.773496
34.675204,70,8053.808284
46.148534,37,8054.411114
34.427835,65,8055.395898
35.895273,60,8056.355142
43.310608,54,8057.27432
27.257205,80,8058.441074
1.17192,114,8059.875832
18.852303,83,8061.057071
-30.482472,148,8062.959177
21.717721,91,8064.233355
33.498844,66,8065.236476
32.599261,75,8066.35243
-4.317646,121,8067.895414
31.426857,76,8069.024523
40.575958,67,8069.94808
49.69012,33,8070.503283
43.073386,53,8071.417328
32.475871,70,8072.387089
41.858317,52,8073.273957
-9.611363,133,8075.001223
34.703993,67,8075.917541
11.27652,106,8077.354905
-2.27954,127,8079.066399
-1.142887,116,8080.513259
-3.059969,119,8082.11618
48.871173,33,8082.677565
10.385911,103,8084.105635
4.421186,108,8085.571631
-26.319306,138,8087.267594
-7.648037,125,8088.916614
3.674693,114,8090.442605
48.49108,33,8091.102315
28.204205,78,8092.143153
22.227663,84,8093.238394
-81.40999,188,8095.445978
45.526098,44,8096.138873
30.35537,76,8097.146523
36.567682,59,8097.975932
22.258019,78,8099.109294
26.966951,81,8100.195116
16.418185,94,8101.46098
-19.444212,133,8103.210473
26.369027,79,8104.351439
41.436523,56,8105.204783
44.226145,46,8106.027499
-7.160016,122,8107.63539
39.553325,66,8108.682345
-2.107598,122,8110.313524
-25.31081,136,8112.080794
20.962129,81,8113.141493
45.689744,43,8113.911127
6.317181,105,8115.327397
10.818814,103,8116.730002
40.95565,56,8117.64992
-6.671566,119,8119.213687
11.543151,98,8120.567268
23.926346,84,8121.802176
-21.761138,135,8123.542784
26.996687,82,8124.620639
42.237004,51,8125.365046
27.892441,80,8126.516174
24.579523,85,8127.731345
43.473064,56,8128.560916
18.094449,94,8129.894814
43.619667,47,8130.698091
45.200308,47,8131.606776
-19.57601,136,8133.278671
-0.956345,116,8134.83177
-22.350683,134,8136.573598
45.863723,45,8137.36236
26.306743,79,8138.496522
31.404343,77,8139.524849
4.087747,108,8140.973279
7.631741,103,8142.378213
45.667786,41,8143.0092
-7.747603,157,8145.058508
45.344008,48,8145.875442
28.222177,77,8146.995329
10.62927,109,8148.494541
2.843556,110,8149.89344
14.905821,97,8151.12449
-3.218393,114,8152.597533
45.171483,44,8153.287371
9.852883,106,8154.768927
41.327113,53,8155.650992
-88.002697,191,8158.053952
38.635457,60,8158.886969
38.685404,61,8159.740824
51.781213,25,8160.316764
44.582457,45,8161.104908
22.061765,75,8162.110801
21.05496,96,8163.341898
23.652872,88,8164.588954
46.101547,40,8165.351823
45.997058,46,8166.037753
22.457262,86,8167.155516
46.918854,36,8167.844887
23.79556,76,8168.854764
30.113237,76,8169.973295
9.586445,105,8171.320029
-13.576331,123,8173.006073
-31.738389,142,8174.822788
43.287731,52,8175.580564
43.667841,48,8176.400185
9.895128,105,8177.831878
-2.607813,120,8179.417871
18.612693,91,8180.728494
17.425572,93,8182.027319
-17.263373,131,8183.742756
-49.579405,167,8185.830182
39.13053,68,8186.762154
22.45162,81,8187.884157
-2.283406,124,8189.454566
35.492951,68,8190.481489
8.418913,105,8191.965048
11.882842,104,8193.416793
-10.853962,123,8195.030493
-68.846443,177,8197.123738
-49.922846,162,8199.051052
-4.684304,122,8200.655917
-41.237435,149,8202.699205
-26.718521,171,8204.702031
-111.420927,209,8207.139113
20.914854,84,8208.239672
-68.003761,174,8210.449785
-7.345658,125,8212.053527
33.327375,74,8213.044899
-24.498672,138,8214.831781
13.50764,105,8216.253836
21.240514,90,8217.519041
32.315075,79,8218.568184
45.954738,43,8219.326348
52.64323,19,8219.735667
5.24619,115,8221.166501
32.232869,68,8222.098095
-22.56188,132,8223.833154
34.574426,68,8224.867883
20.712589,92,8226.071127
26.714898,73,8227.170767
